HESSI Flare List  (generated 24-Dec-2014 12:31)

Total # flares: 99980  Time range: 12-Feb-2002 21:29:56.000 - 17-Dec-2014 00:53:20.000
 
    Flare     Start time        Peak      End      Dur   Peak     Total      Energy X Pos Y Pos Radial   AR              Flags               
                                                     s    c/s    Counts         keV  asec  asec   asec                                       

 14100101  1-Oct-2014 00:15:04 00:16:46 00:18:28   204     32     13368        6-12  -551  -104    561    0  A0 DF P1 PE Q2                    
 14101784 17-Oct-2014 21:55:36 21:57:06 22:02:32   416    152     93240        6-12  -934  -228    962 2192  A0 DR P1 PE Q2                    
 14101785 17-Oct-2014 22:02:32 22:05:10 22:08:08   336    184     91152        6-12  -932  -225    959 2192  A0 DR P1 PE Q2                    
 14101786 17-Oct-2014 22:08:08 22:10:38 22:20:20   732    384    361752       12-25  -928  -228    956 2192  A0 DR P1 PE Q2                    
 14101789 17-Oct-2014 22:55:48 22:57:26 23:01:24   336     72     47220        6-12  -927  -224    954 2192  A0 DR P1 PE Q2                    
 14101790 17-Oct-2014 23:01:24 23:03:58 23:07:44   380    128     68712        6-12  -934  -231    962 2192  A0 DR P1 PE Q2                    
 14101791 17-Oct-2014 23:07:44 23:13:34 23:22:40   896    100    118512        6-12  -934  -231    962 2192  A0 DR P1 PE Q2                    
 14101792 17-Oct-2014 23:22:40 23:24:22 23:24:52   132     30      9048        6-12  -925  -239    956 2192  A0 P1 PE Q1                       
 14101793 17-Oct-2014 23:24:52 23:26:34 23:28:12   200     48     14640        6-12  -916  -248    949 2192  A0 P1 PE Q1                       
 14101794 17-Oct-2014 23:28:12 23:33:50 23:36:28   496     64     49224        6-12  -925  -239    956 2192  A0 DR P1 PE Q2                    
 14101795 17-Oct-2014 23:36:28 23:38:18 23:42:56   388     88     35232        6-12  -901  -299    949 2192  A0 DR P1 PE Q2                    
 14101796 17-Oct-2014 23:49:12 23:51:42 23:55:20   368    352    147900        6-12  -920  -236    950 2192  A0 DR P1 PE Q2                    
 14101801 18-Oct-2014 00:32:20 00:33:50 00:38:40   380     10      7509         3-6     0     0      0    0  A0 DR PE PS Q2                    
 14101802 18-Oct-2014 00:41:16 00:42:22 00:43:24   128      7      2208        6-12  -951  -226    978 2192  A0 DR P1 PE Q2                    
 14101803 18-Oct-2014 00:47:36 00:57:10 01:19:16  1900    240    377642       25-50  -920  -229    948 2192  a0 A1 DR P1 PE Q2                 
 14101804 18-Oct-2014 01:28:32 01:29:26 01:29:56    84      1       195        6-12  -877  -256    913 2192  A0 DR P1 PE Q2                    
 14101805 18-Oct-2014 02:12:24 02:12:30 02:19:28   424    480    385056        6-12  -959  -234    987    0  A0 DR P1 PE Q2                    
 14101806 18-Oct-2014 02:26:48 02:28:06 02:28:36   108    136     36912        6-12  -941  -219    966 2192  A0 P1 PE Q1                       
 14101807 18-Oct-2014 02:29:08 02:30:58 02:32:08   180    224     81600        6-12  -928  -215    953 2192  A0 P1 PE Q1                       
 14101808 18-Oct-2014 02:32:08 02:33:50 02:36:12   244    200    106176         3-6     0     0      0    0  A0 PE PS Q1                       
 14101809 18-Oct-2014 02:36:12 02:39:02 02:43:04   412    304    232752        6-12  -907  -330    965 2192  A0 P1 PE Q1                       
 14101810 18-Oct-2014 02:45:20 02:50:18 03:02:12  1012   2416   1940544        6-12  -906  -333    966 2192  A0 DR P1 PE Q2                    
 14101811 18-Oct-2014 03:52:00 03:52:18 03:52:20    20      1        74        6-12  -925  -234    954 2192  A0 DR P1 PE Q2                    
 14101812 18-Oct-2014 03:53:32 03:54:34 03:55:56   144      2       761        6-12  -918  -238    949 2192  A0 DR P1 PE Q2                    
 14101863 18-Oct-2014 03:55:56 04:01:14 04:11:16   920     49     47078       12-25  -923  -233    952 2192  A0 a1 P1 PE Q1                    
 14101816 18-Oct-2014 04:11:16 04:11:22 04:21:52   636     12     13082        6-12  -928  -251    962 2192  a0 A1 P1 PE Q1                    
 14101813 18-Oct-2014 04:21:52 04:22:58 04:31:44   592      4      4771        6-12  -925  -236    955 2192  A0 P1 PE Q1                       
 14101814 18-Oct-2014 04:31:44 04:33:14 04:36:20   276      4      1911        6-12  -920  -236    950 2192  A0 DR P1 PE Q2                    
 14101817 18-Oct-2014 04:36:20 04:39:34 04:39:52   212      3      1326        6-12  -951  -209    974    0  A0 DR P1 PE Q2                    
 14101819 18-Oct-2014 05:29:32 05:34:18 05:54:12  1480   1392   3391896         3-6     0     0      0    0  A0 GS PE PS Q2                    
 14101864 18-Oct-2014 05:54:12 05:55:30 06:04:44   632    528    489312       12-25  -902  -246    935 2192  A0 P1 PE Q1                       
 14101820 18-Oct-2014 06:04:44 06:05:02 06:15:12   628    192    238656        6-12  -936  -255    970 2192  A0 DR P1 PE Q2                    
 14101822 18-Oct-2014 07:09:08 07:49:26 07:50:04  2456    560   1252281         3-6     0     0      0    0  a0 A1 GS PE PS Q2                 
 14101823 18-Oct-2014 08:46:12 08:47:02 08:53:48   456     22     20800         3-6     0     0      0    0  a0 A1 GS PE PS Q2                 
 14101824 18-Oct-2014 09:03:52 09:05:46 09:11:04   432     13     11669         3-6     0     0      0    0  a0 A1 PE PS Q1                    
 14101865 18-Oct-2014 09:11:04 09:12:50 09:16:20   316      9      6238        6-12  -920  -318    974    0  A0 P1 PE Q1                       
 14101825 18-Oct-2014 09:16:20 09:17:58 09:19:44   204      7      3516        6-12  -905  -293    952 2192  A0 P1 PE Q1                       
 14101827 18-Oct-2014 09:20:52 09:20:54 09:21:00     8      5       108         3-6     0     0      0    0  A0 PE PS Q1                       
 14101828 18-Oct-2014 09:21:08 09:24:02 09:25:08   240     49     17413       25-50  -899  -248    932 2192  A0 P1 PE Q1                       
 14101866 18-Oct-2014 10:00:16 10:01:34 10:02:56   160     44     15216        6-12  -877  -194    898 2192  A0 GE P1 PE Q2                    
 14101867 18-Oct-2014 10:25:08 10:26:18 10:32:32   444     64     52152        6-12  -898  -213    923 2192  A0 GS P1 PE Q2                    
 14101868 18-Oct-2014 10:50:52 10:51:14 10:51:56    64     26      4152        6-12  -871  -277    914 2192  A0 P1 PE Q1                       
 14101829 18-Oct-2014 11:35:28 11:40:14 11:43:28   480    384    221688         3-6     0     0      0    0  A0 GE PE PS Q2                    
 14101869 18-Oct-2014 12:09:08 12:10:38 12:12:24   196     48     17808        6-12  -871  -292    918 2192  A0 P1 PE Q1                       
 14101830 18-Oct-2014 13:10:08 13:15:42 13:22:56   768     80     68540         3-6     0     0      0    0  a0 A1 DF GE PE PS Q3              
 14101870 18-Oct-2014 13:38:28 13:38:42 13:44:08   340      1       844        6-12  -864  -290    912 2192  A0 DF GS P1 PE Q3                 
 14101831 18-Oct-2014 13:49:24 13:52:50 14:02:04   760     11     10803         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14101871 18-Oct-2014 14:02:04 14:07:38 14:10:00   476     23     17077       12-25  -846  -179    865 2192  A0 DF P1 PE Q2                    
 14101833 18-Oct-2014 14:49:20 14:51:06 14:52:40   200     30     11436        6-12  -880  -205    903 2192  A0 DF DR P1 PE Q3                 
 14101872 18-Oct-2014 14:52:40 14:55:18 15:04:20   700     80     69564        6-12  -877  -345    942    0  A0 DF P1 PE Q2                    
 14101873 18-Oct-2014 15:04:20 15:06:18 15:09:40   320     52     25080        6-12  -855  -268    896 2192  A0 DF P1 PE Q2                    
 14101834 18-Oct-2014 15:28:40 15:30:46 15:44:44   964    176    198900         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14101874 18-Oct-2014 16:19:52 16:20:30 16:28:08   496      2      1312        6-12  -855  -273    897 2192  A0 DF DR P1 PE Q3                 
 14101835 18-Oct-2014 16:40:12 16:43:02 16:47:08   416      2      1332        6-12  -880  -205    904 2192  A0 DF P1 PE Q2                    
 14101875 18-Oct-2014 16:47:08 16:52:50 16:55:40   512      3      1527        6-12  -848  -271    890 2192  A0 DF DR P1 PE Q3                 
 14101837 18-Oct-2014 17:00:24 17:04:22 17:09:04   520     84     25011       12-25  -878  -232    909 2192  a0 A1 DF DR P1 PE Q3              
 14101876 18-Oct-2014 17:09:04 17:14:10 17:19:56   652    120     97289       25-50  -879  -233    909 2192  a0 A1 DF EE P1 PE Q3              
 14101839 18-Oct-2014 18:06:04 18:09:30 18:13:12   428    139     80151       12-25  -870  -243    904 2192  A0 DF DR P1 PE Q3                 
 14101845 18-Oct-2014 18:13:12 18:14:54 18:21:36   504    113     52226        6-12  -870  -244    903 2192  A0 DF P1 PE Q2                    
 14101840 18-Oct-2014 18:21:36 18:22:46 18:23:32   116     13      3279        6-12  -862  -267    902 2192  A0 DF P1 PE Q2                    
 14101841 18-Oct-2014 18:23:32 18:26:54 18:29:24   352     18     12435        6-12  -848  -293    898 2192  A0 DF P1 PE Q2                    
 14101843 18-Oct-2014 18:37:00 18:37:42 18:40:12   192     14      6781        6-12  -832  -293    882 2192  A0 DF DR P1 PE Q3                 
 14101844 18-Oct-2014 18:42:36 18:43:26 18:47:16   280     41     20628        6-12  -848  -293    897 2192  A0 DF DR P1 PE Q3                 
 14101846 18-Oct-2014 18:47:16 18:51:22 18:54:04   408     46     33094        6-12  -862  -250    897 2192  A0 DF DR P1 PE Q3                 
 14101847 18-Oct-2014 19:29:56 19:31:06 19:34:00   244     16      7273       12-25  -896  -255    932    0  A0 DF DR P1 PE Q3                 
 14101861 18-Oct-2014 19:34:00 19:35:46 19:37:32   212     12      5577        6-12  -887  -218    914    0  A0 DF DR P1 PE Q3                 
 14101852 18-Oct-2014 19:37:32 19:41:38 19:50:44   792     16     20482       12-25  -880  -232    910 2192  A0 DF DR P1 PE Q3                 
 14101850 18-Oct-2014 19:51:48 20:01:34 20:17:56  1568    208    357447       12-25  -812  -183    832 2192  a0 A1 DF DR P1 PE Q3              
 14101862 18-Oct-2014 20:17:56 20:21:02 20:29:08   672     46     37500        6-12  -831  -201    855 2192  A0 a1 DF DR P1 PE Q3              
 14101854 18-Oct-2014 21:04:24 21:12:50 21:45:40  2476    992   4957152         3-6     0     0      0    0  A0 DF DR ES PE PS Q4              
 14101857 18-Oct-2014 21:45:40 21:48:46 21:56:20   640   1392   1033536       12-25  -865  -244    898 2192  A0 DF DR P1 PE Q3                 
 14101855 18-Oct-2014 21:56:20 22:04:06 22:04:40   500    528    334800       12-25  -859  -231    889 2192  A0 DR P1 PE Q2                    
 14101858 18-Oct-2014 22:39:28 22:42:06 22:45:44   376    480    257196       12-25  -820  -311    877 2192  A0 DR P1 PE Q2                    
 14101859 18-Oct-2014 22:45:44 23:21:14 23:28:40  2576   1904   4362624       12-25  -814  -268    857 2192  A0 DR P1 PE Q2                    
 14101860 18-Oct-2014 23:28:40 23:36:38 23:39:40   660   1776   2200188       12-25  -819  -288    868 2192  A0 DR P1 PE Q2                    
 14101901 19-Oct-2014 00:15:12 00:15:14 00:20:00   288    368    230784        6-12  -879  -248    913    0  A0 DR P1 PE Q2                    
 14101902 19-Oct-2014 00:30:24 00:33:54 00:38:52   508    272    311712        6-12  -405    -3    405    0  A0 P1 PE Q1                       
 14101903 19-Oct-2014 00:38:52 00:41:42 00:45:56   424    240    235488        6-12  -385     2    385    0  A0 P1 PE Q1                       
 14101904 19-Oct-2014 00:56:28 00:57:42 00:57:48    80    144     28848         3-6     0     0      0    0  A0 DR PE PS Q2                    
 14101905 19-Oct-2014 01:01:04 01:03:02 01:08:36   452    176    194784        6-12  -794  -191    817 2192  A0 DR P1 PE Q2                    
 14101906 19-Oct-2014 01:12:20 01:13:14 01:13:32    72    168     30336        6-12  -860  -226    890 2192  A0 DR P1 PE Q2                    
 14101907 19-Oct-2014 01:55:28 02:00:46 02:03:40   492     42     47208       12-25  -875  -251    910 2192  a0 A1 DR P1 PE Q2                 
 14101908 19-Oct-2014 02:10:12 02:10:26 02:10:32    20     18       982        6-12  -879  -249    913 2192  A0 P1 PE Q1                       
 14101909 19-Oct-2014 02:11:24 02:11:34 02:12:04    40     18      1997        6-12  -879  -249    914 2192  A0 P1 PE Q1                       
 14101910 19-Oct-2014 02:13:28 02:14:10 02:15:24   116     23      6096       12-25  -861  -260    900 2192  A0 P1 PE Q1                       
 14101911 19-Oct-2014 02:32:12 02:33:26 02:34:40   148      5      1944       12-25  -840  -285    887 2192  A0 P1 PE Q1                       
 14101912 19-Oct-2014 02:40:44 02:45:06 02:48:56   492      6      6367        6-12  -872  -226    901 2192  A0 DR P1 PE Q2                    
 14101913 19-Oct-2014 03:34:52 03:34:54 03:35:00     8      3        81         3-6     0     0      0    0  A0 DR PE PS Q2                    
 14101914 19-Oct-2014 03:35:08 03:35:38 03:36:16    68      4       633        6-12  -874  -261    912    0  A0 DR P1 PE Q2                    
 14101915 19-Oct-2014 03:39:04 03:39:10 03:39:40    36      4       339         3-6     0     0      0    0  A0 NS PE Q1                       
 14101916 19-Oct-2014 03:40:40 03:44:10 03:51:28   648     17     13171         3-6     0     0      0    0  A0 PE PS Q1                       
 14101918 19-Oct-2014 03:51:28 04:23:50 04:24:36  1988   1520    985360       25-50  -846  -274    889 2192  a0 A1 DR EE P1 PE Q3              
 14101919 19-Oct-2014 05:12:24 05:12:30 05:46:40  2056   2838   6293193         3-6     0     0      0    0  A0 a1 PE PS Q1                    
 14101920 19-Oct-2014 05:46:40 05:47:14 05:55:44   544    320    403350        6-12  -862  -294    911 2192  a0 A1 P1 PE Q1                    
 14101921 19-Oct-2014 05:56:40 05:57:06 05:57:28    48    232     30538         3-6     0     0      0    0  A0 a1 PE PS Q1                    
 14101922 19-Oct-2014 06:51:48 06:52:26 06:54:36   168     32     12780       12-25  -837  -245    872    0  A1 GS P1 PE Q2                    
 14101923 19-Oct-2014 06:54:36 06:59:06 07:14:28  1192    152     91388       25-50  -796  -303    852 2192  a0 A1 DF P1 PE Q2                 
 14101924 19-Oct-2014 07:19:36 07:21:46 07:22:56   200     10      5076       12-25  -845  -268    887    0  A0 DF P1 PE Q2                    
 14101925 19-Oct-2014 07:30:44 07:33:30 07:33:48   184      9      3229         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14101926 19-Oct-2014 08:33:08 08:37:42 08:50:20  1032    400    197952       12-25  -784  -297    839 2192  A0 DF P1 PE Q2                    
 14101927 19-Oct-2014 09:01:04 09:02:42 09:06:40   336    128     61416        6-12  -798  -294    850 2192  A0 DF P1 PE Q2                    
 14101928 19-Oct-2014 09:43:56 09:44:26 09:46:08   132    120     33324        6-12  -823  -257    862    0  A0 DF GE P1 PE Q3                 
 14101929 19-Oct-2014 10:08:04 10:11:30 10:14:00   356     60     43920        6-12  -781  -301    837 2192  A0 DF GS P1 PE Q3                 
 14101930 19-Oct-2014 10:14:00 10:16:54 10:20:04   364    112     65520        6-12  -774  -308    833 2192  A0 DF P1 PE Q2                    
 14101931 19-Oct-2014 10:20:04 10:21:54 10:29:28   564    128    100008        6-12  -810  -352    883    0  A0 DF P1 PE Q2                    
 14101932 19-Oct-2014 10:30:36 10:31:06 10:32:00    84     44      7944        6-12  -777  -313    838 2192  A0 DF P1 PE Q2                    
 14101933 19-Oct-2014 10:36:04 10:36:42 10:37:16    72     40      6984        6-12  -802  -250    840 2192  A0 DF P1 PE Q2                    
 14101934 19-Oct-2014 10:40:56 10:42:10 10:42:56   120     40     10992        6-12  -781  -301    837 2192  A0 DF P1 PE Q2                    
 14101935 19-Oct-2014 11:18:40 11:19:26 11:22:36   236     96     30860       12-25  -785  -261    827 2192  a0 A1 DF ES P1 PE Q3              
 14101950 19-Oct-2014 11:22:36 11:24:10 11:26:56   260     41     20004        6-12  -790  -261    832 2192  A0 a1 DF GE P1 PE Q3              
 14101937 19-Oct-2014 11:50:24 11:51:50 11:55:16   292      6      3304        6-12  -775  -296    829 2192  A0 DF P1 PE Q2                    
 14101939 19-Oct-2014 11:57:20 11:59:22 12:02:36   316      7      3258        6-12  -792  -261    834 2192  A0 DF P1 PE Q2                    
 14101951 19-Oct-2014 12:02:36 12:12:50 12:19:20  1004    528    340269       25-50  -785  -262    828 2192  a0 A1 DF EE P1 PE Q3              
 14101952 19-Oct-2014 12:54:12 12:59:54 13:07:48   816   1069    753676       12-25  -765  -301    822 2192  A0 DF P1 PE Q3 SE                 
